CELNBR;Saida;Entrada;Duracao_segundos;Hora;Intervalo;Operadora;acima_abaixo
2,58823E+11;19-01-2018 09:00;19-01-2018 09:00;12;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;19-01-2018 08:45;19-01-2018 08:45;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;19-01-2018 08:30;19-01-2018 08:30;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;19-01-2018 08:15;19-01-2018 08:15;12;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;19-01-2018 08:00;19-01-2018 08:00;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 19:45;18-01-2018 19:45;12;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 19:30;18-01-2018 19:30;15;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 19:15;18-01-2018 19:15;6;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 19:00;18-01-2018 19:00;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 18:45;18-01-2018 18:45;5;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 18:30;18-01-2018 18:30;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 18:15;18-01-2018 18:15;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 18:00;18-01-2018 18:00;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;18-01-2018 17:45;18-01-2018 17:45;8;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 17:30;18-01-2018 17:30;15;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 17:15;18-01-2018 17:15;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 17:00;18-01-2018 17:00;11;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 16:45;18-01-2018 16:45;13;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 16:30;18-01-2018 16:30;11;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 16:15;18-01-2018 16:15;16;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 16:00;18-01-2018 16:00;11;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;18-01-2018 15:45;18-01-2018 15:45;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 15:30;18-01-2018 15:30;6;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 15:15;18-01-2018 15:15;6;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 15:00;18-01-2018 15:00;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 14:45;18-01-2018 14:45;7;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 14:30;18-01-2018 14:30;7;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 14:15;18-01-2018 14:15;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 14:00;18-01-2018 14:00;6;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 13:45;18-01-2018 13:45;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 13:30;18-01-2018 13:30;13;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 13:15;18-01-2018 13:15;9;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 13:00;18-01-2018 13:00;6;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 12:45;18-01-2018 12:45;12;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 12:30;18-01-2018 12:30;8;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 12:15;18-01-2018 12:15;7;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 12:00;18-01-2018 12:00;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;18-01-2018 11:45;18-01-2018 11:45;12;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 11:30;18-01-2018 11:30;7;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 11:15;18-01-2018 11:15;14;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 11:00;18-01-2018 11:00;5;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 10:45;18-01-2018 10:45;14;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 10:30;18-01-2018 10:30;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 10:15;18-01-2018 10:15;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 10:00;18-01-2018 10:00;5;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 09:45;18-01-2018 09:45;17;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 09:30;18-01-2018 09:30;12;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 09:15;18-01-2018 09:15;8;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 09:00;18-01-2018 09:00;11;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 08:45;18-01-2018 08:45;10;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 08:30;18-01-2018 08:30;12;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 08:15;18-01-2018 08:15;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;18-01-2018 08:00;18-01-2018 08:00;11;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 19:45;17-01-2018 19:45;9;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 19:30;17-01-2018 19:30;12;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 19:15;17-01-2018 19:15;14;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 19:00;17-01-2018 19:00;9;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 18:45;17-01-2018 18:45;17;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 18:30;17-01-2018 18:30;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 18:15;17-01-2018 18:15;5;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;17-01-2018 18:00;17-01-2018 18:03;200;18;e - 18>22;MCEL;ACIMA
2,58823E+11;17-01-2018 17:45;17-01-2018 17:45;7;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 17:30;17-01-2018 17:30;8;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 17:15;17-01-2018 17:15;8;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 17:00;17-01-2018 17:00;5;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 16:45;17-01-2018 16:45;9;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 16:30;17-01-2018 16:30;12;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 16:15;17-01-2018 16:15;13;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 16:00;17-01-2018 16:00;19;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;17-01-2018 15:45;17-01-2018 15:45;18;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 15:30;17-01-2018 15:30;14;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 15:15;17-01-2018 15:15;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 15:00;17-01-2018 15:00;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 14:45;17-01-2018 14:45;11;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 14:30;17-01-2018 14:30;8;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 14:15;17-01-2018 14:15;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 14:00;17-01-2018 14:00;10;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 13:45;17-01-2018 13:45;16;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 13:30;17-01-2018 13:30;3;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 13:15;17-01-2018 13:15;4;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 13:00;17-01-2018 13:00;12;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 12:45;17-01-2018 12:45;13;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 12:30;17-01-2018 12:30;12;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 12:15;17-01-2018 12:15;8;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 12:00;17-01-2018 12:00;25;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;17-01-2018 11:45;17-01-2018 11:45;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 11:30;17-01-2018 11:30;10;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 11:15;17-01-2018 11:15;7;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 11:00;17-01-2018 11:00;4;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 10:45;17-01-2018 10:45;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 10:30;17-01-2018 10:30;11;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 10:15;17-01-2018 10:15;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 10:00;17-01-2018 10:00;11;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 09:45;17-01-2018 09:45;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 09:30;17-01-2018 09:30;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 09:15;17-01-2018 09:15;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 09:00;17-01-2018 09:00;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 08:45;17-01-2018 08:45;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 08:30;17-01-2018 08:30;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 08:15;17-01-2018 08:15;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;17-01-2018 08:00;17-01-2018 08:00;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 19:45;16-01-2018 19:45;19;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 19:30;16-01-2018 19:30;8;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 19:15;16-01-2018 19:15;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 19:00;16-01-2018 19:00;6;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 18:45;16-01-2018 18:45;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 18:30;16-01-2018 18:30;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 18:15;16-01-2018 18:15;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 18:00;16-01-2018 18:00;4;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;16-01-2018 17:45;16-01-2018 17:45;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 17:30;16-01-2018 17:30;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 17:15;16-01-2018 17:15;6;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 17:00;16-01-2018 17:00;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 16:45;16-01-2018 16:45;5;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 16:30;16-01-2018 16:30;11;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 16:15;16-01-2018 16:15;13;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 16:00;16-01-2018 16:00;8;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;16-01-2018 15:45;16-01-2018 15:45;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 15:30;16-01-2018 15:30;10;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 15:15;16-01-2018 15:15;13;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 15:00;16-01-2018 15:00;14;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 14:45;16-01-2018 14:45;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 14:30;16-01-2018 14:30;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 14:15;16-01-2018 14:15;14;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 14:00;16-01-2018 14:00;16;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 13:45;16-01-2018 13:45;16;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 13:30;16-01-2018 13:30;4;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 13:15;16-01-2018 13:15;14;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 13:00;16-01-2018 13:00;19;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 12:45;16-01-2018 12:45;15;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 12:30;16-01-2018 12:30;23;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 12:15;16-01-2018 12:15;10;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 12:00;16-01-2018 12:00;12;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;16-01-2018 11:45;16-01-2018 11:45;3;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 11:30;16-01-2018 11:30;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 11:15;16-01-2018 11:15;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 11:00;16-01-2018 11:00;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 10:45;16-01-2018 10:45;14;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 10:30;16-01-2018 10:30;13;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 10:15;16-01-2018 10:15;5;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 10:00;16-01-2018 10:00;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 09:45;16-01-2018 09:45;7;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 09:30;16-01-2018 09:30;23;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 09:15;16-01-2018 09:15;7;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 09:00;16-01-2018 09:00;15;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 08:45;16-01-2018 08:45;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 08:30;16-01-2018 08:30;14;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 08:15;16-01-2018 08:15;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;16-01-2018 08:00;16-01-2018 08:00;16;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 19:45;15-01-2018 19:45;7;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 19:30;15-01-2018 19:30;9;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 19:15;15-01-2018 19:15;14;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 19:00;15-01-2018 19:00;12;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 18:45;15-01-2018 18:45;12;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 18:30;15-01-2018 18:30;6;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 18:15;15-01-2018 18:15;16;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 18:00;15-01-2018 18:00;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;15-01-2018 17:45;15-01-2018 17:45;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 17:30;15-01-2018 17:30;9;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 17:15;15-01-2018 17:15;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 17:00;15-01-2018 17:00;7;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 16:45;15-01-2018 16:45;8;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 16:30;15-01-2018 16:30;8;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 16:15;15-01-2018 16:15;13;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 16:00;15-01-2018 16:00;10;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;15-01-2018 15:45;15-01-2018 15:45;16;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 15:30;15-01-2018 15:30;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 15:15;15-01-2018 15:15;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 15:00;15-01-2018 15:00;11;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 14:45;15-01-2018 14:45;4;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 14:30;15-01-2018 14:30;7;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 14:15;15-01-2018 14:15;5;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 14:00;15-01-2018 14:00;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 13:45;15-01-2018 13:45;6;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 13:30;15-01-2018 13:30;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 13:15;15-01-2018 13:15;13;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 13:00;15-01-2018 13:00;12;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 12:45;15-01-2018 12:45;12;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 12:30;15-01-2018 12:30;6;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 12:15;15-01-2018 12:15;53;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 12:00;15-01-2018 12:00;14;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;15-01-2018 11:45;15-01-2018 11:45;6;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 11:30;15-01-2018 11:30;8;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 11:15;15-01-2018 11:15;12;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 11:00;15-01-2018 11:00;12;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 10:45;15-01-2018 10:45;8;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 10:30;15-01-2018 10:30;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 10:15;15-01-2018 10:15;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 10:00;15-01-2018 10:00;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 09:45;15-01-2018 09:45;11;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 09:30;15-01-2018 09:30;8;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 09:15;15-01-2018 09:15;10;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 09:00;15-01-2018 09:00;6;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 09:00;15-01-2018 09:00;8;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:45;15-01-2018 08:45;5;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:45;15-01-2018 08:45;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:30;15-01-2018 08:30;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:30;15-01-2018 08:30;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:15;15-01-2018 08:15;10;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:15;15-01-2018 08:15;11;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:00;15-01-2018 08:00;5;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;15-01-2018 08:00;15-01-2018 08:00;5;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 19:45;14-01-2018 19:45;6;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 19:30;14-01-2018 19:30;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 19:15;14-01-2018 19:15;9;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 19:00;14-01-2018 19:00;9;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 18:45;14-01-2018 18:45;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 18:30;14-01-2018 18:30;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 18:15;14-01-2018 18:15;12;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 18:00;14-01-2018 18:00;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;14-01-2018 17:45;14-01-2018 17:45;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 17:30;14-01-2018 17:30;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 17:15;14-01-2018 17:15;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 17:00;14-01-2018 17:00;9;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 16:45;14-01-2018 16:45;15;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 16:30;14-01-2018 16:30;7;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 16:15;14-01-2018 16:15;8;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 16:00;14-01-2018 16:00;13;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;14-01-2018 15:45;14-01-2018 15:45;11;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 15:30;14-01-2018 15:30;13;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 15:15;14-01-2018 15:15;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 15:00;14-01-2018 15:00;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 14:45;14-01-2018 14:45;8;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 14:30;14-01-2018 14:30;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 14:15;14-01-2018 14:15;6;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 14:00;14-01-2018 14:00;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 13:45;14-01-2018 13:45;6;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 13:30;14-01-2018 13:30;7;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 13:15;14-01-2018 13:15;7;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 13:00;14-01-2018 13:00;12;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 12:45;14-01-2018 12:45;7;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 12:30;14-01-2018 12:30;9;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 12:15;14-01-2018 12:15;5;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 12:00;14-01-2018 12:00;14;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;14-01-2018 11:45;14-01-2018 11:45;7;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 11:30;14-01-2018 11:30;8;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 11:15;14-01-2018 11:15;12;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 11:00;14-01-2018 11:00;5;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 10:45;14-01-2018 10:45;8;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 10:30;14-01-2018 10:30;5;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 10:15;14-01-2018 10:15;7;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 10:00;14-01-2018 10:00;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 09:45;14-01-2018 09:45;10;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 09:30;14-01-2018 09:30;15;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 09:15;14-01-2018 09:15;7;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 09:00;14-01-2018 09:00;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 08:45;14-01-2018 08:45;4;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 08:30;14-01-2018 08:30;5;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 08:15;14-01-2018 08:15;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;14-01-2018 08:00;14-01-2018 08:00;10;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;13-01-2018 19:45;13-01-2018 19:45;11;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 19:30;13-01-2018 19:30;12;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 19:15;13-01-2018 19:15;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 19:00;13-01-2018 19:00;6;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 18:45;13-01-2018 18:45;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 18:30;13-01-2018 18:30;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 18:15;13-01-2018 18:15;7;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 18:00;13-01-2018 18:00;8;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;13-01-2018 17:45;13-01-2018 17:45;11;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;13-01-2018 17:30;13-01-2018 17:30;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;13-01-2018 17:15;13-01-2018 17:15;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;13-01-2018 17:00;13-01-2018 17:00;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;13-01-2018 16:45;13-01-2018 16:45;8;16;d - 16>18;MCEL;ABAIXO
